2026-07-29 01:06:09 | DEBUG    | whisper_tools.logging_config:80 | Logging initialised → /Users/hazem/ws/whisper-tools/logs/whisper_tools_20260728_230609.log (file) | console threshold: WARNING
2026-07-29 01:06:09 | INFO     | whisper_tools.main:859 | whisper-tools session started — log: /Users/hazem/ws/whisper-tools/logs/whisper_tools_20260728_230609.log
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 302, b'Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'1079'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:25 GMT'), (b'Location', b'https://cas-bridge.xethub.hf.co/xet-bridge-us/621ffdc036468d709f175889/3e81131cc9b4ad00cb0f0af74616b2586ba6cf358feebe469080927fc2a09b53?Expires=1785283585&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jYXMtYnJpZGdlLnhldGh1Yi5oZi5jby94ZXQtYnJpZGdlLXVzLzYyMWZmZGMwMzY0NjhkNzA5ZjE3NTg4OS8zZTgxMTMxY2M5YjRhZDAwY2IwZjBhZjc0NjE2YjI1ODZiYTZjZjM1OGZlZWJlNDY5MDgwOTI3ZmMyYTA5YjUzKiIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc4NTI4MzU4NX19fV19&Signature=MEQCIHhJfAT11SMUr%7EifoSA0-izZRpamCGvMpksGuvtwyV-1AiBEvH5nixfHM6alwHe7KTlARVmu-mQjbb6bwUIWkzK4Gw__&Key-Pair-Id=K3EPXBYC3CKDRZ&X-Xet-Cas-Uid=6a40e716fd7d51aa3a43bdc6&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27pytorch_model.bin%3B+filename%3D%22pytorch_model.bin%22%3B&response-content-type=application%2Foctet-stream&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=cas%2F20260728%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260728T230625Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=ed90d979fff54c2197c38a94d11bda3ec87d8bbde19b4d6b7b400a94722b1dfb'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f1-3e47f2dd6232faae3d900523;ce39de0f-18fc-4f41-b7de-9e449206a38c'), (b'RateLimit', b'"resolvers";r=4995;t=173'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'8e6cbcce68feaf4eed2b926eccd31bfca97fab05'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Linked-Size', b'308143065'), (b'X-Linked-ETag', b'"ece333faf4983b26106e3e8aaaa7f10883d24cec2445ab1f8bb514b5c949481e"'), (b'Cache-Control', b'no-store'), (b'X-Xet-Hash', b'3e81131cc9b4ad00cb0f0af74616b2586ba6cf358feebe469080927fc2a09b53'), (b'Link', b'<https://huggingface.co/api/models/Helsinki-NLP/opus-mt-ar-de/xet-read-token/8e6cbcce68feaf4eed2b926eccd31bfca97fab05>; rel="xet-auth", <https://cas-server.xethub.hf.co/v1/reconstructions/3e81131cc9b4ad00cb0f0af74616b2586ba6cf358feebe469080927fc2a09b53>; rel="xet-reconstruction-info"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'es7ZVFzpfUWSEpiPcjnOWvxUr8FjRBxW63WIpTnN3oox2euh8eEgpQ==')])
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:25 GMT'), (b'ETag', b'W/"f-mY2VvLxuxB7KhsoOdQTlMTccuAQ"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f1-747d337b1c8f74ad3c8dcfdd;464319fd-913c-4209-9731-17daee8a1a85'), (b'RateLimit', b'"resolvers";r=4994;t=173'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'8e6cbcce68feaf4eed2b926eccd31bfca97fab05'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'Entry not found'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'NzkIm5doqCGbcqdRi84Fnur6FNNwdF6kl7qmwOfBsk3lOPKtb8YCGw==')])
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:25 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"802-PLV0+q6FaqK+48GfDGXWskncz2g"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f1-310d85323f0e721a4086f856;b7ef5876-71a7-480e-b821-46ad7dd9b219'), (b'RateLimit', b'"api";r=996;t=173'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'P-ZEayBRnGVaeO9QgboIl1ge2JALTAgFS_SlahzirJ4bqEVCif7hpw==')])
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:25 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:26 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"2aaf-eepneUo2y596y4qSd0NQilWqDu8"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f2-703d0489304e3b001deea9dc;69fd051b-7f9a-4924-822d-e82f87f8afd0'), (b'RateLimit', b'"api";r=995;t=172'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Total-Count', b'41'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'1G81SZRCdj75hJd-84hSg5q5FetYRd76uQo2P5t7QmJzUHcOHL6_nQ==')])
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:26 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"b38-j7fVXB2JSl5Ll29lwDrAhJEg8ps"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f2-0b9014b829591b7477aea565;c8763225-c28c-4c84-9bcb-c854533351fd'), (b'RateLimit', b'"api";r=994;t=172'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'0squEco4jNJU_WzysljTeHdXiP3z8cYODGBgsP1BpOm7Wi4FKnJR5Q==')])
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:26 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"2e74-+Og5viUkLuZ3/GBgBMVXklj9sCk"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f2-7cf123f0253d9cb35c915612;adb16fda-88a7-4de9-b388-94f058971553'), (b'RateLimit', b'"api";r=993;t=172'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Total-Count', b'42'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'iBEcNI8IRIV_VMDdhUydj5mYNyMNzLeunsNjM3rsOyf04A6dW1JIAQ==')])
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.connection:47 | connect_tcp.started host='huggingface.co' port=443 local_address=None timeout=10 socket_options=None
2026-07-29 01:06:26 | DEBUG    | httpcore.connection:47 | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x417986350>
2026-07-29 01:06:26 | DEBUG    | httpcore.connection:47 | start_tls.started ssl_context=<ssl.SSLContext object at 0x11ddb05f0> server_hostname='huggingface.co' timeout=10
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:26 GMT'), (b'ETag', b'W/"f-mY2VvLxuxB7KhsoOdQTlMTccuAQ"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f2-29df85114cf9c8057c6bcae8;573d708c-0a49-400c-853a-d1ff6f973a94'), (b'RateLimit', b'"resolvers";r=4993;t=172'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'656ac88dcd089e7dc66c62478cae6065eb775d33'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'Entry not found'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'9g2_lbPiEDz16-TBmEyEUCF5awD0IzwO3CggTPl-pYCmB-gghuQbtw==')])
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.connection:47 | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x417961f30>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 307, b'Temporary Redirect', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'278'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:26 GMT'), (b'Location', b'/api/resolve-cache/models/Helsinki-NLP/opus-mt-ar-de/8e6cbcce68feaf4eed2b926eccd31bfca97fab05/generation_config.json?%2FHelsinki-NLP%2Fopus-mt-ar-de%2Fresolve%2Fmain%2Fgeneration_config.json=&etag=%220b889de7a4c025826d58cd9b83daed9bed53814d%22'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f2-3c0295b71b1a02cd7a504cab;2dfe5b3e-ce55-4c37-ad14-8fd070b5f816'), (b'RateLimit', b'"resolvers";r=4992;t=172'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'8e6cbcce68feaf4eed2b926eccd31bfca97fab05'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'generation_config.json; filename="generation_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'X-Linked-ETag', b'"0b889de7a4c025826d58cd9b83daed9bed53814d"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 32202134de03dbdd880d0da736c39c1c.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'p4nzXPF63fpPkmkZdIdh8wNIlk9YqLE5wgl-1SFq8s1Sv_09kTpudQ==')])
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
